000171,新兴成指,成长,"华夏战略新兴成指ETF联接A(006909), 华夏战略新兴成指ETF联接C(006910), 华夏战略新兴成指ETF(512770)"
000989,全指可选,成长,"广发可选消费联接A(001133), 广发可选消费联接C(002977), 广发中证全指可选消费ETF(159936)"
000819,有色金属,周期,"南方中证申万有色金属ETF发起联接A(004432), 南方中证申万有色金属ETF发起联接C(004433), 南方中证申万有色金属ETF发起联接E(010990), 南方中证申万有色金属ETF(512400)"
931071,人工智能,成长,"华富人工智能ETF联接A(008020), 华富人工智能ETF联接C(008021), 华富中证人工智能产业ETF(515980)"
000682,科创信息,成长,"嘉实上证科创板新一代信息技术ETF(588100), 华安上证科创板新一代信息技术ETF(588260)"
000906,中证800,宽基,"天弘中证800A(001588), 天弘中证800C(001589), 易方达中证800ETF联接发起式A(007856), 易方达中证800ETF联接发起式C(007857), 湘财长源股票型A(008128), 湘财长源股票型C(008129), 兴全中证800六个月持有指数A(010673), 兴全中证800六个月持有指数C(010674), 汇添富中证800ETF联接基金A(012596), 汇添富中证800ETF联接基金C(012597), 民生加银中证800指数增强发起式A(013031), 民生加银中证800指数增强发起式C(013032), 中银中证800指数型发起式A(014226), 中银中证800指数型发起式C(014227), 招商中证800指数增强A(016276), 添富中证800ETF(515800), 易方达中证800ETF(515810), 长盛同庆中证800指数(LOF)(160806)"
930782,500SNLV,价值,"景顺长城中证500行业中性低波动指数(003318), 华安中证500低波ETF(512260)"
930633,中证旅游,成长,"华夏中证旅游主题ETF(562510), 富国中证旅游主题ETF(159766)"
000827,中证环保,成长,"广发中证环保ETF联接A(001064), 广发中证环保ETF联接C(002984), 申万菱信中证环保产业指数(LOF)C(010419), 鹏华中证环保产业指数(LOF)A(160634), 新华中证环保产业指数(164304), 广发中证环保ETF(512580), 申万菱信中证环保产业指数(LOF)A(163114)"
399809,保险主题,价值,方正富邦中证保险(167301)
H11136,中国互联网,成长,交银中证海外中国互联网指数（QDII-LOF）(164906)
930598,稀土产业,周期,"嘉实中证稀土产业ETF联接A(011035), 嘉实中证稀土产业ETF联接C(011036), 华泰柏瑞中证稀土产业ETF发起式联接A(014331), 华泰柏瑞中证稀土产业ETF发起式联接C(014332), 嘉实中证稀土产业ETF(516150), 稀土ETF(516780), 富国中证稀土产业ETF(159713), 易方达中证稀土产业ETF(159715)"
H30199,电力指数,价值,"广发中证全指电力ETF发起式联接A(016185), 博时中证全指电力ETF发起式联接A(017481), 电力ETF(561560), 博时中证全指电力公用事业ETF(561700), 电力(562350), 广发中证全指电力ETF(159611)"
000979,大宗商品,周期,招商中证商品指数基金(161715)
000029,180价值,价值,"华宝上证180价值ETF联接(240016), 上证180价值ETF(510030)"
399610,TMT50,成长,"招商深证TMT50ETF联接C(004409), 招商深证TMT50ETF联接A(217019), 深证TMT50ETF(159909)"
930713,CS人工智,成长,"华夏中证人工智能主题ETF联接A(008585), 华夏中证人工智能主题ETF联接C(008586), 融通人工智能指数(LOF)C(009239), 西部利得中证人工智能主题指数增强A(011832), 西部利得中证人工智能主题指数增强C(011833), 天弘中证人工智能A(011839), 天弘中证人工智能C(011840), 易方达中证人工智能主题ETF联接A(012733), 平安人工智能ETF(512930), 华夏中证人工智能主题ETF(515070), 易方达中证人工智能主题ETF(159819), 融通人工智能指数(LOF)A(161631)"
931481,SHS线上消费,成长,"网购ETF(517280), 平安中证沪港深线上消费主题ETF(159793)"
930709,香港证券,周期,易方达中证香港证券投资主题ETF(513090)
HSHYLV,恒生港股通高股息低波动指数,价值,恒生前海港股通高股息低波动指数(005702)
399966,800证保,价值,"保险证券(515630), 鹏华中证800证券保险指数(LOF)A(160625)"
930599,中证高装,成长,"东财高端制造增强A(011667), 东财高端制造增强C(011668), 天弘中证高端装备制造增强A(012212), 天弘中证高端装备制造增强C(012213)"
930986,金融科技,成长,"华宝中证金融科技主题ETF发起式联接A(013477), 华宝中证金融科技主题ETF发起式联接C(013478), 华夏中证金融科技主题ETF(516100), 博时金融科技ETF(516860), 金科ETF(159851)"
399395,国证有色,成长,"有色50(159880), 国泰国证有色金属行业指数A(160221)"
000821,300红利,价值,"建信沪深300红利ETF发起式联接A(012712), 建信沪深300红利ETF发起式联接C(012713), 建信沪深300红利ETF(512530)"
000925,基本面50,价值,"嘉实基本面50指数(LOF)C(160725), 嘉实基本面50ETF(512750), 嘉实基本面50指数(LOF)A(160716)"
H30588,中证证保,周期,"天弘中证证券保险A(001552), 天弘中证证券保险C(001553)"
000811,细分有色,周期,"华夏中证细分有色金属产业主题ETF发起式联接A(016707), 华夏中证细分有色金属产业主题ETF(516650), 汇添富中证细分有色金属产业主题ETF(159652)"
399008,中小300,成长,"广发中小企业300ETF联接C(010432), 广发中小企业300ETF联接A(270026), 广发中小企业300ETF(159907)"
000993,全指信息,成长,"广发信息技术联接A(000942), 广发信息技术联接C(002974), 广发中证全指信息技术ETF(159939)"
000021,180治理,价值,"交银上证180公司治理ETF联接(519686), 交银上证180公司治理ETF(510010)"
399006,创业板指,成长,"天弘创业板ETF联接基金A(001592), 天弘创业板ETF联接基金C(001593), 长城创业板指数增强发起式A(001879), 南方创业板ETF联接A(002656), 光大保德信创业板股票A(003069), 光大保德信创业板股票C(003070), 大成动态量化配置策略混合A(003147), 广发创业板ETF联接A(003765), 广发创业板ETF联接C(003766), 南方创业板ETF联接C(004343), 易方达创业板ETF联接C(004744), 融通创业板指数C(004870), 工银创业板ETF联接A(005390), 工银创业板ETF联接C(005391), 建信创业板ETF联接A(005873), 建信创业板ETF联接C(005874), 华夏创业板ETF联接A(006248), 华夏创业板ETF联接C(006249), 博时创业板ETF联接C(006733), 长城创业板指数增强发起式C(006928), 博时优势企业灵活配置混合C(007234), 永赢创业板A(007664), 永赢创业板C(007665), 平安创业板ETF联接A(009012), 东财创业板A(009046), 东财创业板C(009047), 万家创业板指数增强A(009981), 万家创业板指数增强C(009982), 南方创业板ETF联接E(010183), 诺安创业板指数增强（LOF）C(010356), 浙商创业板指数增强A(010749), 浙商创业板指数增强C(010750), 博时创业板指数A(010785), 中银证券创业板ETF联接A(012116), 中银证券创业板ETF联接C(012117), 浦银安盛创业板ETF联接A(012179), 浦银安盛创业板ETF联接C(012180), 招商创业板指数增强A(012900), 招商创业板指数增强C(012901), 富国创业板指数C(013277), 建信创业板ETF发起联接E(013443), 天弘创业板指数增强A(015794), 博时创业板ETF联接A(050021), 易方达创业板ETF联接A(110026), 融通创业板指数A/B(161613), 诺安创业板指数增强（LOF）A(163209), 嘉实创业板增强策略ETF(159675), 富国创业板增强策略ETF(159676), 融通创业板ETF(159808), 浦银安盛创业板ETF(159810), BOCI创业(159821), 博时创业板ETF(159908), 易方达创业板ETF(159915), 南方创业板ETF(159948), 广发创业板ETF(159952), 建信创业板ETF(159956), 华夏创业板ETF(159957), 创业板ETF工银(159958), 平安创业板ETF(159964), 富国创业板ETF(159971), 创业板ETF天弘(159977), 国泰创业板指数（LOF）A(160223), 鹏华创业板指数(LOF)A(160637), 富国创业板指数A(161022)"
930902,中证数据,成长,"富国中证大数据产业ETF(515400), 华夏中证大数据产业ETF(516000), 大数据产业ETF(516700)"
000858,500信息,成长,"南方中证500信息ETF发起联接A(002900), 南方中证500信息ETF发起联接C(004347), 南方中证500信息技术ETF(512330)"
930601,中证软件,成长,"嘉实中证软件服务ETF联接A(012619), 嘉实中证软件服务ETF联接C(012620), 嘉实中证软件服务ETF(159852)"
000056,上证国企,价值,国企ETF(510270)
930792,HK银行,价值,"泰康香港银行指数A(006809), 泰康香港银行指数C(006810), 鹏华香港银行指数C（LOF）(010365), 鹏华香港银行指数A（LOF）(501025)"
H30094,消费红利,成长,"泰达消费红利指数A(008928), 泰达消费红利指数C(008929), 方正富邦消费红利指数增强（LOF）(501089)"
930608,中证基建,价值,"银华中证基建ETF发起式联接A(015761), 国泰中证基建ETF发起联接A(016836), 华安中证基建指数发起式A(016908), 基建ETF(516950), 国泰中证基建ETF(159619), 华夏中证基建ETF(159635)"
H30202,软件指数,成长,"国泰中证全指软件ETF联接A(012636), 国泰中证全指软件ETF联接C(012637), 国泰中证全指软件ETF(515230), 招商中证全指软件ETF(159899)"
931480,线上消费,成长,线上消费ETF(159725)
000904,中证200,宽基,"民生加银中证200指数增强A(009904), 民生加银中证200指数增强C(009905), 泰信中证200指数(290010)"
399998,中证煤炭,周期,"国泰中证煤炭ETF联接A(008279), 国泰中证煤炭ETF联接C(008280), 富国中证煤炭指数C(013275), 国泰中证煤炭ETF(515223), 国泰中证煤炭ETF(515220), 富国中证煤炭指数A(161032), 中融煤炭A(168204)"
930641,中证中药,成长,"鹏华中证中药ETF联接A(016891), 汇添富中证中药ETF联接（LOF）A(501011), 汇添富中证中药ETF联接（LOF）C(501012), 汇添富中证中药ETF(560080), 中医药(561510), 中药(562390), 中药ETF(159647)"
000998,中证TMT,成长,"中信保诚中证TMT指数（LOF）C(013122), 中信保诚中证TMT指数（LOF）A(165522)"
399990,煤炭等权,周期,"招商中证煤炭等权指数C(013596), 招商中证煤炭等权指数A(161724)"
399803,工业4.0,成长,"富国中证工业4.0指数C(014172), 富国中证工业4.0指数A(161031)"
H30269,红利低波,价值,"创金合信中证红利低波动指数A(005561), 创金合信中证红利低波动指数C(005562), 华泰柏瑞中证红利低波ETF联接A(007466), 华泰柏瑞中证红利低波ETF联接C(007467), 红利LV(512890)"
399438,绿色电力,价值,"嘉实国证绿色电力ETF发起联接A(017056), 嘉实国证绿色电力ETF发起联接C(017057), 国泰国证绿色电力ETF发起联接(018034), 嘉实国证绿色电力ETF(159625), 国泰国证绿色电力ETF(159669)"
000812,细分机械,成长,"国泰中证细分机械设备产业主题ETF联接A(012516), 国泰中证细分机械设备产业主题ETF联接C(012517), 国泰中证细分机械设备产业主题ETF(516960), 富国中证细分机械设备产业主题ETF(159886)"
399673,创业板50,成长,"交银创业板50指数A(007464), 交银创业板50指数C(007465), 景顺长城创业板50ETF联接(017949), 华安创业板50指数A(160420), 华安创业板50ETF联接A(160422), 华安创业板50ETF联接C(160424), 创50ETF(159681), 景顺长城创业板50ETF(159682), 华安创业板50ETF(159949)"
399996,智能家居,成长,"中信保诚中证智能家居指数（LOF）C(013084), 中信保诚中证智能家居指数（LOF）A(165524)"
000824,国企红利,价值,"西部利得国企红利指数增强C(009439), 西部利得国企红利指数增强A（场内简称：国企红利LOF）(501059)"
930851,云计算,成长,"东财云计算指数增强A(012321), 东财云计算指数增强C(012322), 融通中证云计算与大数据主题指数（LOF）C(014130), 融通中证云计算与大数据主题指数（LOF）A(161628), 易方达中证云计算与大数据主题ETF(516510), 华夏中证云计算与大数据主题ETF(516630), 大数据ETF(159739), 招商中证云计算ETF(159890)"
000905,中证500,宽基,"嘉实中证500ETF联接A(000008), 建信中证500指数增强A(000478), 天弘中证500ETF联接A(000962), 华夏中证500ETF联接A(001052), 华泰柏瑞中证500ETF联接A(001214), 国寿安保中证500ETF联接(001241), 诺安中证500增强A(001351), 景顺长城中证500ETF联接(001455), 天弘中证500指数增强A(001556), 天弘中证500指数增强C(001557), 浙商中证500增强A(002076), 创金合信中证500增强A(002311), 创金合信中证500增强C(002316), 申万菱信中证500指数增强(002510), 广发中证500ETF联接C(002903), 南方中证500量化增强股票发起A(002906), 南方中证500量化增强股票发起C(002907), 中金中证500A(003016), 中金中证500C(003578), 国泰中证500指数增强A(003760), 国泰中证500指数增强C(003761), 申万菱信中证500指数优选增强(003986), 招商中证500指数增强A(004192), 招商中证500指数增强C(004193), 南方中证500ETF联接（LOF）C(004348), 富荣中证500指数增强A(004790), 富荣中证500指数增强C(004791), 长信中证500指数A(004945), 博时中证500指数增强A(005062), 华宝中证500增强A(005607), 华宝中证500增强C(005608), 建信中证500指数增强C(005633), 博时中证500指数增强C(005795), 天弘中证500ETF联接C(005919), 安信中证500指数增强A(005965), 安信中证500指数增强C(005966), 国投瑞银中证500指数量化增强A(005994), 长城中证500指数增强A(006048), 华泰柏瑞中证500ETF联接C(006087), 平安500ETF联接A(006214), 平安500ETF联接C(006215), 华夏中证500ETF联接C(006382), 中信建投中证500增强A(006440), 中信建投中证500增强C(006441), 博道中证500增强A(006593), 博道中证500增强C(006594), 人保中证500(006611), 方正富邦中证500ETF联接A(006656), 方正富邦中证500ETF联接C(006657), 景顺长城中证500指数增强A(006682), 万家中证500指数增强发起式A(006729), 万家中证500指数增强发起式C(006730), 中证500增强A(006783), 中证500增强C(006784), 鹏华中证500指数C类（LOF）(006938), 易方达中证500ETF联接发起式A(007028), 易方达中证500ETF联接发起式C(007029), 国投瑞银中证500指数量化增强C(007089), 工银中证500ETF联接C(007223), 浙商中证500增强C(007386), 上投摩根研究驱动股票A(007388), 上投摩根研究驱动股票C(007389), 长城中证500指数增强C(007413), 申万菱信中证500指数优选增强C(007794), 申万菱信中证500指数增强C(007795), 博道伍佰智航A(007831), 博道伍佰智航C(007832), 中融中证500ETF联接A(007885), 中融中证500ETF联接C(007886), 鹏华中证500ETF联接A(007932), 富安达中证500指数增强(007943), 华夏中证500指数增强A(007994), 华夏中证500指数增强C(007995), 鹏华中证500ETF联接C(008001), 中泰中证500指数增强A(008112), 中泰中证500指数增强C(008113), 中邮中证500指数增强C(008124), 中银证券中证500ETF联接A(008258), 中银证券中证500ETF联接C(008259), 博时中证500ETF联接A(008396), 博时中证500ETF联接C(008397), 嘉实中证500指数增强A(008778), 嘉实中证500指数增强C(008779), 海富通中证500增强C(009004), 西部利得中证500指数增强C(009300), 平安中证500指数增强A(009336), 平安中证500指数增强C(009337), 广发中证500指数增强A(009608), 广发中证500指数增强C(009609), 上银中证500指数增强型A(009613), 上银中证500指数增强型C(009614), 中加中证500指数增强A(010153), 中加中证500指数增强C(010154), 汇安中证500增强A(010157), 汇安中证500增强C(010158), 兴银中证500指数增强A(010253), 诺安中证500增强C(010355), 东财中证500A(010992), 东财中证500C(010993), 兴银中证500指数增强C(011205), 九泰中证500指数增强(011519), 泰康中证500ETF联接A(011964), 易方达中证500量化增强A(012080), 易方达中证500量化增强C(012081), 汇添富中证500基本面增强指数A(012498), 汇添富中证500基本面增强指数C(012499), 民生加银中证500指数增强发起式A(012926), 民生加银中证500指数增强发起式C(012927), 中信保诚中证500指数（LOF）C(013119), 华夏中证500指数智选增强A(013233), 华夏中证500指数智选增强C(013234), 富国中证500指数增强（LOF）C(013332), 光大保德信中证500指数增强A(013639), 光大保德信中证500指数增强C(013640), 国泰中证500ETF发起联接A(013833), 国泰中证500ETF发起联接C(013834), 圆信永丰中证500指数增强发起A(013878), 圆信永丰中证500指数增强发起C(013879), 长信中证500指数C(013881), 工银中证500六个月持有指数增强A(014133), 工银中证500六个月持有指数增强C(014134), 国泰君安中证500指数增强A(014155), 国泰君安中证500指数增强C(014156), 华泰柏瑞中证500指数增强A(014305), 鹏华中证500指数增强A(014344), 鹏华中证500指数增强C(014345), 华安中证500指数增强A(014587), 中欧中证500指数增强A(015453), 兴业中证500指数增强A(015507), 建信中证500指数量化增强发起A(016267), 东方中证500指数增强A(016323), 华泰紫金中证500指数增强发起A(016865), 嘉实中证500ETF联接C(070039), 工银中证500ETF联接A(164809), 海富通中证500增强A(519034), 中邮中证500指数增强A(590007), 农银中证500指数(660011), 汇添富中证500指数（LOF）A(501036), 汇添富中证500指数（LOF）C(501037), 西部利得中证500指数增强A(502000), 南方中证500ETF(510500), 广发中证500ETF(510510), 工银中证500ETF(510530), 方正富邦中证500ETF(510550), 国寿安保中证500ETF(510560), 兴业中证500ETF(510570), 易方达中证500ETF(510580), 平安中证500ETF(510590), 华夏中证500ETF(512500), 华泰柏瑞中证500ETF(512510), 中银证券中证500ETF(515190), 泰康500(515530), 中融500(515550), 南方中证500增强策略ETF(560100), 国泰中证500ETF(561350), 500指增(561550), 易方达中证500增强策略ETF(563030), 景顺长城中证500增强策略ETF(159610), 博时中证500增强ETF(159678), 中证500ETF天弘(159820), 嘉实中证500ETF(159922), 景顺长城中证500ETF(159935), 博时中证500ETF(159968), 中证500(159982), 永赢中证500ETF(159999), 南方中证500ETF联接（LOF）A(160119), 鹏华中证500指数A类（LOF）(160616), 富国中证500指数增强（LOF）A/B(161017), 泰达宏利500指数增强（LOF）(162216), 广发中证500ETF联接（LOF）A(162711), 中信保诚中证500指数（LOF）A(165511)"
399974,国企改革,价值,"英大国企改革(001678), 易方达中证国有企业改革指数（LOF）C(012873), 富国中证国有企业改革指数C(014174), 易方达中证国有企业改革指数（LOF）A(502006), 富国中证国有企业改革指数A(161026)"
000922,中证红利,价值,"大成中证红利指数C(007801), 富国中证红利指数增强C(008682), 南方高股息主题股票A(008736), 南方高股息主题股票C(008737), 易方达中证红利ETF联接发起式A(009051), 易方达中证红利ETF联接发起式C(009052), 招商中证红利ETF联接A(012643), 大成中证红利指数A(090010), 富国中证红利指数增强A/B(100032), 招商中证红利ETF(515080), 易方达中证红利ETF(515180), 博时中证红利ETF(515890), 万家红利A(161907)"
000044,上证中盘,宽基,"易方达上证中盘ETF联接C(004743), 易方达上证中盘ETF联接A(110021), 易方达上证中盘ETF(510130)"
399377,小盘价值,价值,"银华巨潮小盘价值ETF发起式联接A(010561), 小盘价值(159990)"
399970,移动互联,成长,"富国中证移动互联网指数C(014173), 鹏华中证移动互联网指数(LOF)A(160636), 富国中证移动互联网指数A(161025)"
399994,信息安全,成长,"中信保诚中证信息安全指数（LOF）C(013083), 中信保诚中证信息安全指数（LOF）A(165523), 嘉实中证信息安全主题ETF(159613)"
000042,上证央企,价值,工银上证央企ETF(510060)
000015,红利指数,价值,"华泰柏瑞红利ETF联接A(012761), 华泰柏瑞红利ETF联接C(012762), 华泰柏瑞上证红利ETF(510880)"
399975,证券公司,周期,"南方中证全指证券公司ETF联接A(004069), 南方中证全指证券公司ETF联接C(004070), 华宝券商ETF联接(006098), 华宝券商ETF联接C(007531), 华夏中证全指证券公司ETF联接A(007992), 华夏中证全指证券公司ETF联接C(007993), 天弘中证全指证券公司ETF发起式联接A(008590), 天弘中证全指证券公司ETF发起式联接C(008591), 鹏华券商C(012044), 国泰中证全指证券公司ETF联接A(012362), 国泰中证全指证券公司ETF联接C(012363), 易方达中证全指证券公司ETF联接A(012590), 建信中证全指证券公司ETF发起式联接A(012645), 建信中证全指证券公司ETF发起式联接C(012646), 易方达中证全指证券公司指数（LOF）C(012874), 富国中证全指证券公司指数C(013276), 招商中证全指证券公司指数C(013597), 嘉实中证全指证券公司指数发起式A(016842), 华安中证全指证券公司指数A(160419), 博时证券公司指数(160516), 汇添富中证全指证券公司指数（LOF )A(501047), 汇添富中证全指证券公司指数（LOF )C(501048), 易方达中证全指证券公司指数（LOF）A(502010), 长盛中证证券公司指数（LOF）(502053), 华宝中证全指证券公司ETF(512000), 易方达中证全指证券公司ETF(512570), 国泰中证全指证券公司ETF(512880), 南方中证全指证券公司ETF(512900), 华夏中证全指证券公司ETF(515010), 建信中证全指证券公司ETF(515560), 富国中证全指证券公司ETF(515850), 华安中证全指证券公司ETF(516200), 汇添富中证全指证券公司ETF(560090), 证券ETF(159841), 券商ETF(159842), 国联安证券ETF(159848), 鹏华券商A(160633), 富国中证全指证券公司指数A(161027), 招商中证全指证券公司指数A(161720)"
000068,上证资源,价值,"博时上证自然资源ETF联接(050024), 博时上证自然资源ETF(510410)"
000009,上证380,宽基,"南方上证380ETF联接C(007571), 南方上证380ETF联接A(202025), 南方上证380ETF(510290)"
930716,CS物流,成长,"物流快递(516530), 富国中证现代物流ETF(516910)"
931456,中国教育,成长,博时全球中国教育(QDII-ETF)(513360)
000901,小康指数,价值,"南方中证小康产业ETF联接C(004346), 南方中证小康产业ETF联接A(202021), 南方中证小康产业ETF(510160)"
399624,中创400,成长,"嘉实中创400ETF联接C(005727), 嘉实中创400ETF联接A(070030), 嘉实中创400ETF(159918)"
399991,一带一路,价值,"安信一带一路指数(167503), 鹏华中证一带一路主题指数(LOF)A(160638)"
399303,国证2000,宽基,"申万菱信国证2000指数增强型发起式A(015921), 万家国证2000ETF发起式联接A(016788), 天弘国证2000指数增强(017547), 鹏华国证2000指数增强A(017892), 万家国证2000ETF(159628)"
000986,全指能源,周期,广发中证全指能源ETF(159945)
399973,中证国防,成长,"鹏华国防C(012041), 国防ETF(512670), 鹏华国防A(160630)"
930651,CS计算机,成长,"天弘中证计算机主题ETF联接A(001629), 天弘中证计算机主题ETF联接C(001630), 国泰中证计算机主题ETF联接C(010210), 国泰中证计算机主题ETF联接A(160224), 国泰中证计算机主题ETF(512720), 计算机ETF(159998)"
000928,中证能源,价值,汇添富中证能源ETF(159930)
399806,环境治理,成长,"交银中证环境治理指数(LOF)C(013413), 交银中证环境治理指数(LOF)A(164908), 汇添富中证环境治理指数A(501030), 汇添富中证环境治理指数C(501031)"
399995,基建工程,价值,"广发中证基建工程ETF联接A(005223), 广发中证基建工程ETF联接C(005224), 信诚中证基建工程指数（LOF）C(013082), 广发中证基建工程ETF(516970), 信诚中证基建工程指数（LOF）A(165525)"
000852,中证1000,宽基,"创金合信中证1000增强A(003646), 创金合信中证1000增强C(003647), 招商中证1000指数增强A(004194), 招商中证1000指数增强C(004195), 万家中证1000指数增强A(005313), 万家中证1000指数增强C(005314), 建信中证1000指数增强A(006165), 建信中证1000指数增强C(006166), 广发中证1000ETF联接A(006486), 广发中证1000ETF联接C(006487), 南方中证1000ETF发起联接A(011860), 南方中证1000ETF发起联接C(011861), 富国中证1000指数增强（LOF）C(013331), 建信中证1000指数增强发起E(013442), 华夏中证1000ETF发起式联接A(013922), 华夏中证1000ETF发起式联接C(013923), 华夏中证1000指数增强A(014125), 华夏中证1000指数增强C(014126), 天弘中证1000指数增强A(014201), 天弘中证1000指数增强C(014202), 兴银中证1000指数增强A(014831), 兴银中证1000指数增强C(014832), 华安中证1000指数增强A(015148), 太平中证1000指数增强A(015466), 景顺长城中证1000指数增强A(015495), 中信建投中证1000指数增强A(015784), 国泰君安中证1000指数增强A(015867), 易方达中证1000ETF联接A(016630), 富国中证1000ETF联接A(016633), 嘉实中证1000指数增强发起式A(016776), 鹏华中证1000指数增强A(016785), 国联安中证1000指数增强A(016962), 申万菱信中证1000指数增强A(017067), 鑫元中证1000指数增强发起式A(017190), 华宝中证1000指数(162413), 南方中证1000ETF(512100), 中证1000(516300), 广发中证1000ETF(560010), 汇添富中证1000ETF(560110), 1000增强(561590), 富国中证1000ETF(159629), 易方达中证1000ETF(159633), 1000增强ETF(159677), 国泰中证1000增强策略ETF(159679), 招商中证1000增强策略ETF(159680), 华夏中证1000ETF(159845), 富国中证1000指数增强（LOF）A(161039)"
930901,动漫游戏,成长,"国泰中证动漫游戏ETF联接A(012728), 国泰中证动漫游戏ETF联接C(012729), 华夏中证动漫游戏ETF发起式联接A(012768), 华夏中证动漫游戏ETF发起式联接C(012769), 国泰中证动漫游戏ETF(516010), 游戏动漫ETF(516770), 华夏中证动漫游戏ETF(159869)"
399807,高铁产业,价值,"南方中证高铁产业指数（LOF）(160135), 鹏华中证高铁产业指数(LOF)A(160639)"
399967,中证军工,成长,"前海开源中证军工指数A(000596), 前海开源中证军工指数C(002199), 广发中证军工ETF联接A(003017), 广发中证军工ETF联接C(005693), 易方达中证军工指数（LOF）C(012842), 富国中证军工指数C(013035), 易方达中证军工指数（LOF）A(502003), 易方达中证军工ETF(512560), 国泰中证军工ETF(512660), 广发中证军工ETF(512680), 华宝中证军工ETF(512810), 富国中证军工指数A(161024), 申万菱信中证军工指数A(163115)"
930781,中证影视,成长,"国泰中证影视主题ETF(516620), 影视ETF(159855)"
930794,中美互联网,成长,"天弘中证中美互联网A(009225), 天弘中证中美互联网C(009226)"
399804,中证体育,成长,"富国中证体育产业指数C(013278), 富国中证体育产业指数A(161030)"
399971,中证传媒,成长,"广发中证传媒ETF联接A(004752), 广发中证传媒ETF联接C(004753), 工银传媒指数C(010677), 工银传媒指数A(164818), 广发中证传媒ETF(512980), 传媒ETF(159805), 鹏华中证传媒指数(LOF)A(160629)"